meta_source,meta_time,meta_event,meta_session,timestamp,vehicle_id,outing,lap,expire_at,value
kafka:gr-raw,2025-04-26T21:03:41.918Z,I_R02_2025-04-27,R1,2025-04-26T21:03:40.995Z,GR86-016-55,0,4,,2025-04-26T21:03:40.995Z
kafka:gr-raw,2025-04-26T21:01:14.733Z,I_R02_2025-04-27,R1,2025-04-26T21:01:11.326Z,GR86-016-55,0,3,,2025-04-26T21:01:11.326Z
kafka:gr-raw,2025-04-26T20:58:41.069Z,I_R02_2025-04-27,R1,2025-04-26T20:58:38.595Z,GR86-016-55,0,2,,2025-04-26T20:58:38.595Z
kafka:gr-raw,2025-04-26T20:54:56.111Z,I_R02_2025-04-27,R1,2025-04-26T20:54:54.795Z,GR86-016-55,0,1,,2025-04-26T20:54:54.795Z
kafka:gr-raw,2025-04-26T20:48:25.571Z,I_R02_2025-04-27,R1,2025-04-26T20:48:23.726Z,GR86-016-55,0,32768,,2025-04-26T20:48:23.726Z
kafka:gr-raw,2025-04-26T21:45:24.162Z,I_R02_2025-04-27,R1,2025-04-26T21:45:23.591Z,GR86-021-86,0,19,,2025-04-26T21:45:23.591Z
kafka:gr-raw,2025-04-26T21:41:12.759Z,I_R02_2025-04-27,R1,2025-04-26T21:41:11.031Z,GR86-021-86,0,18,,2025-04-26T21:41:11.031Z
kafka:gr-raw,2025-04-26T21:38:37.062Z,I_R02_2025-04-27,R1,2025-04-26T21:38:36.821Z,GR86-021-86,0,17,,2025-04-26T21:38:36.821Z
kafka:gr-raw,2025-04-26T21:36:04.270Z,I_R02_2025-04-27,R1,2025-04-26T21:36:02.913Z,GR86-021-86,0,16,,2025-04-26T21:36:02.913Z
kafka:gr-raw,2025-04-26T21:33:30.322Z,I_R02_2025-04-27,R1,2025-04-26T21:33:29.000Z,GR86-021-86,0,15,,2025-04-26T21:33:29.000Z
kafka:gr-raw,2025-04-26T21:30:54.767Z,I_R02_2025-04-27,R1,2025-04-26T21:30:54.021Z,GR86-021-86,0,14,,2025-04-26T21:30:54.021Z
kafka:gr-raw,2025-04-26T21:27:22.064Z,I_R02_2025-04-27,R1,2025-04-26T21:27:20.310Z,GR86-021-86,0,13,,2025-04-26T21:27:20.310Z
kafka:gr-raw,2025-04-26T21:24:36.171Z,I_R02_2025-04-27,R1,2025-04-26T21:24:34.797Z,GR86-021-86,0,12,,2025-04-26T21:24:34.797Z
kafka:gr-raw,2025-04-26T21:21:59.012Z,I_R02_2025-04-27,R1,2025-04-26T21:21:57.766Z,GR86-021-86,0,11,,2025-04-26T21:21:57.766Z
kafka:gr-raw,2025-04-26T21:19:25.827Z,I_R02_2025-04-27,R1,2025-04-26T21:19:24.100Z,GR86-021-86,0,10,,2025-04-26T21:19:24.100Z
kafka:gr-raw,2025-04-26T21:16:52.913Z,I_R02_2025-04-27,R1,2025-04-26T21:16:50.701Z,GR86-021-86,0,9,,2025-04-26T21:16:50.701Z
kafka:gr-raw,2025-04-26T21:14:17.616Z,I_R02_2025-04-27,R1,2025-04-26T21:14:16.199Z,GR86-021-86,0,8,,2025-04-26T21:14:16.199Z
kafka:gr-raw,2025-04-26T21:11:42.317Z,I_R02_2025-04-27,R1,2025-04-26T21:11:41.275Z,GR86-021-86,0,7,,2025-04-26T21:11:41.275Z
kafka:gr-raw,2025-04-26T21:09:09.430Z,I_R02_2025-04-27,R1,2025-04-26T21:09:07.990Z,GR86-021-86,0,6,,2025-04-26T21:09:07.990Z
kafka:gr-raw,2025-04-26T21:06:33.849Z,I_R02_2025-04-27,R1,2025-04-26T21:06:32.701Z,GR86-021-86,0,5,,2025-04-26T21:06:32.701Z
kafka:gr-raw,2025-04-26T21:03:59.726Z,I_R02_2025-04-27,R1,2025-04-26T21:03:57.981Z,GR86-021-86,0,4,,2025-04-26T21:03:57.981Z
kafka:gr-raw,2025-04-26T21:01:24.400Z,I_R02_2025-04-27,R1,2025-04-26T21:01:23.511Z,GR86-021-86,0,3,,2025-04-26T21:01:23.511Z
kafka:gr-raw,2025-04-26T20:58:42.199Z,I_R02_2025-04-27,R1,2025-04-26T20:58:41.281Z,GR86-021-86,0,2,,2025-04-26T20:58:41.281Z
kafka:gr-raw,2025-04-26T20:55:00.420Z,I_R02_2025-04-27,R1,2025-04-26T20:54:59.391Z,GR86-021-86,0,1,,2025-04-26T20:54:59.391Z
kafka:gr-raw,2025-04-26T20:51:34.218Z,I_R02_2025-04-27,R1,2025-04-26T20:51:32.886Z,GR86-021-86,0,32768,,2025-04-26T20:51:32.886Z
kafka:gr-raw,2025-04-26T21:45:06.455Z,I_R02_2025-04-27,R1,2025-04-26T21:45:05.244Z,GR86-022-13,0,19,,2025-04-26T21:45:05.244Z
kafka:gr-raw,2025-04-26T21:40:48.168Z,I_R02_2025-04-27,R1,2025-04-26T21:40:47.777Z,GR86-022-13,0,18,,2025-04-26T21:40:47.777Z
kafka:gr-raw,2025-04-26T21:38:18.579Z,I_R02_2025-04-27,R1,2025-04-26T21:38:16.897Z,GR86-022-13,0,17,,2025-04-26T21:38:16.897Z
kafka:gr-raw,2025-04-26T21:35:50.547Z,I_R02_2025-04-27,R1,2025-04-26T21:35:46.607Z,GR86-022-13,0,16,,2025-04-26T21:35:46.607Z
kafka:gr-raw,2025-04-26T21:33:17.901Z,I_R02_2025-04-27,R1,2025-04-26T21:33:17.315Z,GR86-022-13,0,15,,2025-04-26T21:33:17.315Z
kafka:gr-raw,2025-04-26T21:30:47.703Z,I_R02_2025-04-27,R1,2025-04-26T21:30:47.315Z,GR86-022-13,0,14,,2025-04-26T21:30:47.315Z
kafka:gr-raw,2025-04-26T21:27:07.540Z,I_R02_2025-04-27,R1,2025-04-26T21:27:06.294Z,GR86-022-13,0,13,,2025-04-26T21:27:06.294Z
kafka:gr-raw,2025-04-26T21:23:34.481Z,I_R02_2025-04-27,R1,2025-04-26T21:23:33.485Z,GR86-022-13,0,12,,2025-04-26T21:23:33.485Z
kafka:gr-raw,2025-04-26T21:21:04.574Z,I_R02_2025-04-27,R1,2025-04-26T21:21:04.324Z,GR86-022-13,0,11,,2025-04-26T21:21:04.324Z
kafka:gr-raw,2025-04-26T21:18:36.200Z,I_R02_2025-04-27,R1,2025-04-26T21:18:35.534Z,GR86-022-13,0,10,,2025-04-26T21:18:35.534Z
kafka:gr-raw,2025-04-26T21:18:36.192Z,I_R02_2025-04-27,R1,2025-04-26T21:18:35.526Z,GR86-022-13,0,11,,2025-04-26T21:18:35.526Z
kafka:gr-raw,2025-04-26T21:18:36.192Z,I_R02_2025-04-27,R1,2025-04-26T21:18:35.524Z,GR86-022-13,0,10,,2025-04-26T21:18:35.524Z
kafka:gr-raw,2025-04-26T21:16:08.482Z,I_R02_2025-04-27,R1,2025-04-26T21:16:06.813Z,GR86-022-13,0,9,,2025-04-26T21:16:06.813Z
kafka:gr-raw,2025-04-26T21:13:40.173Z,I_R02_2025-04-27,R1,2025-04-26T21:13:37.874Z,GR86-022-13,0,8,,2025-04-26T21:13:37.874Z
kafka:gr-raw,2025-04-26T21:11:10.075Z,I_R02_2025-04-27,R1,2025-04-26T21:11:09.004Z,GR86-022-13,0,7,,2025-04-26T21:11:09.004Z
kafka:gr-raw,2025-04-26T21:08:40.962Z,I_R02_2025-04-27,R1,2025-04-26T21:08:40.196Z,GR86-022-13,0,6,,2025-04-26T21:08:40.196Z
kafka:gr-raw,2025-04-26T21:06:15.487Z,I_R02_2025-04-27,R1,2025-04-26T21:06:10.605Z,GR86-022-13,0,5,,2025-04-26T21:06:10.605Z
kafka:gr-raw,2025-04-26T21:03:41.833Z,I_R02_2025-04-27,R1,2025-04-26T21:03:40.394Z,GR86-022-13,0,4,,2025-04-26T21:03:40.394Z
kafka:gr-raw,2025-04-26T21:01:14.175Z,I_R02_2025-04-27,R1,2025-04-26T21:01:10.564Z,GR86-022-13,0,3,,2025-04-26T21:01:10.564Z
